col-coord,row-coord,isTower,filename,h_params,s_params,v_params,r_params,g_params,b_params,dissimilarity_params,contrast_params,homogeneity_params,ASM_params,energy_params,correlation_params
270,97,No,DSC00696.JPG,0.08333333333333337,0.16326530612244888,0.5764705882352941,147,135,123,"[[2559 2163]
 [3102 2722]
 [3161 2473]]","[[ 68085  40489]
 [110030  76076]
 [134575  80747]]","[[7.9578152  6.32050982]
 [4.57474921 3.40707472]
 [2.11784797 2.27616356]]","[[158 166]
 [134 138]
 [102 108]]","[[12.56980509 12.88409873]
 [11.5758369  11.74734012]
 [10.09950494 10.39230485]]","[[0.99999963 0.99999971]
 [0.99999899 0.99999902]
 [0.99999757 0.99999796]]"
234,97,No,DSC00696.JPG,0.04487179487179488,0.22608695652173919,0.45098039215686275,115,96,89,"[[4416 2636]
 [5506 3294]
 [5636 3238]]","[[169230  59864]
 [307884 113068]
 [394720 139582]]","[[2.80596068 4.84552414]
 [2.06340224 3.59678551]
 [0.4830845  1.81914284]]","[[156 160]
 [128 132]
 [100  98]]","[[12.489996   12.64911064]
 [11.3137085  11.48912529]
 [10.          9.89949494]]","[[0.99999843 0.99999944]
 [0.99999619 0.99999815]
 [0.99999288 0.99999538]]"
264,179,No,DSC00696.JPG,0.02941176470588232,0.28333333333333327,0.23529411764705882,60,46,43,"[[3864 2401]
 [4395 3148]
 [3945 3423]]","[[163350  55255]
 [242543 116212]
 [232877 163537]]","[[9.20686029 7.28354113]
 [6.72145991 5.28545119]
 [2.19758696 2.1479109 ]]","[[170 166]
 [134 130]
 [102  98]]","[[13.03840481 12.88409873]
 [11.5758369  11.40175425]
 [10.09950494  9.89949494]]","[[0.99999632 0.9999991 ]
 [0.99998985 0.99999643]
 [0.99998121 0.99998919]]"
295,189,No,DSC00696.JPG,0.05263157894736834,0.16666666666666669,0.4470588235294118,114,101,95,"[[2108 1262]
 [2570 1291]
 [2803 1017]]","[[42308 16958]
 [74272 21531]
 [93395 16309]]","[[13.25571066 17.57950886]
 [ 5.93025966 12.8809958 ]
 [ 1.78063248  8.03716018]]","[[168 176]
 [132 132]
 [108 100]]","[[12.9614814  13.26649916]
 [11.48912529 11.48912529]
 [10.39230485 10.        ]]","[[0.99999968 0.99999986]
 [0.99999941 0.99999969]
 [0.99999943 0.99999954]]"
322,187,No,DSC00696.JPG,0.053030303030303184,0.1496598639455782,0.5764705882352941,147,132,125,"[[ 933  729]
 [1020  746]
 [ 934  628]]","[[ 9273  5235]
 [12846  7254]
 [13002  7404]]","[[25.71542231 25.28948911]
 [14.86519591 21.44488507]
 [ 8.8038225  15.77449206]]","[[214 230]
 [162 152]
 [126 120]]","[[14.62873884 15.16575089]
 [12.72792206 12.32882801]
 [11.22497216 10.95445115]]","[[0.99999994 0.99999997]
 [0.99999988 0.99999992]
 [0.99999983 0.99999983]]"
337,106,No,DSC00696.JPG,0.0,0.09876543209876544,0.6352941176470588,162,146,146,"[[3866 1663]
 [4745 2217]
 [4276 2304]]","[[124312  27059]
 [225825  52239]
 [234148  66756]]","[[ 5.86122352 12.6586802 ]
 [ 2.96270787  5.22800769]
 [ 1.64278608  2.05182514]]","[[170 158]
 [130 134]
 [102 104]]","[[13.03840481 12.56980509]
 [11.40175425 11.5758369 ]
 [10.09950494 10.19803903]]","[[0.999999   0.99999979]
 [0.99999686 0.99999924]
 [0.99999327 0.99999791]]"
189,39,No,DSC00696.JPG,0.08333333333333333,0.15037593984962416,0.5215686274509804,133,123,113,"[[1297  958]
 [1276 1080]
 [1098 1000]]","[[17079 11282]
 [21994 16548]
 [18788 17184]]","[[22.68046574 32.30942462]
 [17.95670441 18.16022173]
 [ 9.53254027  9.686862  ]]","[[226 210]
 [180 162]
 [130 112]]","[[15.03329638 14.49137675]
 [13.41640786 12.72792206]
 [11.40175425 10.58300524]]","[[0.99999986 0.99999991]
 [0.99999971 0.99999979]
 [0.99999963 0.99999958]]"
141,31,No,DSC00696.JPG,0.06818181818181818,0.18965517241379304,0.4549019607843137,116,103,94,"[[2492 1500]
 [3037 1731]
 [2495 1631]]","[[55794 21744]
 [96769 36009]
 [83735 41701]]","[[ 5.84284925 14.56123646]
 [ 3.01337414  8.60957341]
 [ 2.49654334  4.54951828]]","[[162 166]
 [130 130]
 [104 100]]","[[12.72792206 12.88409873]
 [11.40175425 11.40175425]
 [10.19803903 10.        ]]","[[0.99999958 0.99999984]
 [0.99999872 0.99999958]
 [0.99999808 0.99999907]]"
193,108,No,DSC00696.JPG,0.06349206349206345,0.13907284768211928,0.592156862745098,151,138,130,"[[662 472]
 [746 550]
 [794 506]]","[[ 5448  2682]
 [ 7204  4162]
 [10078  4472]]","[[35.22043366 48.00029814]
 [22.32239384 23.77171911]
 [10.50353452 17.5186472 ]]","[[410 380]
 [344 274]
 [236 158]]","[[20.24845673 19.49358869]
 [18.54723699 16.55294536]
 [15.3622915  12.56980509]]","[[0.99999997 0.99999998]
 [0.99999996 0.99999994]
 [0.99999989 0.99999988]]"
226,141,No,DSC00696.JPG,0.033333333333333326,0.16129032258064516,0.24313725490196078,62,54,52,"[[3894 1275]
 [5379 1425]
 [5722 1242]]","[[154446  23451]
 [329231  32869]
 [425386  29982]]","[[ 8.22483212 33.05165855]
 [ 1.74484016 19.88949925]
 [ 2.32232245 14.0222628 ]]","[[210 222]
 [138 158]
 [106 112]]","[[14.49137675 14.89966443]
 [11.74734012 12.56980509]
 [10.29563014 10.58300524]]","[[0.99999828 0.99999938]
 [0.99999576 0.99999861]
 [0.99999396 0.99999786]]"
276,172,No,DSC00696.JPG,0.06349206349206354,0.13636363636363624,0.6039215686274509,154,141,133,"[[2584 1676]
 [3172 2053]
 [3038 2152]]","[[ 66512  32506]
 [118274  57593]
 [138328  71828]]","[[ 9.92014766 16.80265633]
 [ 2.66515777  6.64175323]
 [ 2.98516809  3.10505093]]","[[184 178]
 [140 136]
 [110 108]]","[[13.56465997 13.34166406]
 [11.83215957 11.66190379]
 [10.48808848 10.39230485]]","[[0.9999995  0.99999974]
 [0.99999839 0.99999917]
 [0.99999596 0.99999778]]"
322,214,No,DSC00696.JPG,0.0,0.18823529411764706,0.3333333333333333,85,69,69,"[[3731 2428]
 [4238 2923]
 [3388 2616]]","[[129401  55322]
 [198074  93339]
 [159760  94312]]","[[3.67865399 8.86600882]
 [2.03984348 5.06354831]
 [3.44622399 3.21381625]]","[[156 158]
 [130 134]
 [102 100]]","[[12.489996   12.56980509]
 [11.40175425 11.5758369 ]
 [10.09950494 10.        ]]","[[0.99999838 0.99999935]
 [0.9999955  0.99999801]
 [0.99999292 0.99999564]]"
351,250,No,DSC00696.JPG,0.016666666666666607,0.2325581395348837,0.33725490196078434,86,68,66,"[[6364 2344]
 [7635 3286]
 [6370 3602]]","[[320984  61366]
 [553799 139562]
 [522944 206936]]","[[1.93799457 8.60625704]
 [0.79200286 3.73197742]
 [0.86155082 1.24323478]]","[[156 164]
 [126 128]
 [104 100]]","[[12.489996   12.80624847]
 [11.22497216 11.3137085 ]
 [10.19803903 10.        ]]","[[0.99999665 0.99999942]
 [0.99998987 0.99999764]
 [0.99998292 0.99999265]]"
383,208,No,DSC00696.JPG,0.0,0.12162162162162175,0.5803921568627451,148,130,130,"[[1962  969]
 [2661 1182]
 [2974 1170]]","[[34642  8871]
 [67749 16160]
 [96874 18716]]","[[ 7.69524969 21.39331671]
 [ 1.13454386 11.63618066]
 [ 0.16370479  5.2830993 ]]","[[172 188]
 [138 142]
 [102 102]]","[[13.11487705 13.7113092 ]
 [11.74734012 11.91637529]
 [10.09950494 10.09950494]]","[[0.99999988 0.99999997]
 [0.9999998  0.99999991]
 [0.99999981 0.99999983]]"
385,156,No,DSC00696.JPG,0.0,0.12030075187969934,0.5215686274509804,133,117,117,"[[3184 2436]
 [3582 2990]
 [3011 2773]]","[[102942  59334]
 [157620 107592]
 [136947 125569]]","[[9.41987143 8.664462  ]
 [3.61854723 4.08212875]
 [2.06140173 3.6082098 ]]","[[162 172]
 [134 136]
 [100 102]]","[[12.72792206 13.11487705]
 [11.5758369  11.66190379]
 [10.         10.09950494]]","[[0.99999897 0.99999941]
 [0.99999713 0.99999803]
 [0.99999452 0.99999512]]"
385,129,No,DSC00696.JPG,0.0,0.09302325581395349,0.5058823529411764,129,117,117,"[[2981 1182]
 [2807 1430]
 [2124 1304]]","[[79307 14162]
 [93047 23768]
 [62022 24530]]","[[ 8.59532094 18.53962717]
 [ 4.43914788 10.99501288]
 [ 2.83248212  6.50027228]]","[[170 170]
 [132 132]
 [104 102]]","[[13.03840481 13.03840481]
 [11.48912529 11.48912529]
 [10.19803903 10.09950494]]","[[0.99999947 0.99999986]
 [0.99999895 0.99999957]
 [0.99999911 0.99999909]]"
374,97,No,DSC00696.JPG,0.04166666666666655,0.11764705882352933,0.6666666666666666,170,155,150,"[[3628 2831]
 [4801 3975]
 [5063 4375]]","[[132532  83601]
 [267005 186671]
 [360185 268731]]","[[ 8.83341687 11.00258573]
 [ 2.16485858  4.70970145]
 [ 0.53465434  1.77334344]]","[[166 160]
 [132 134]
 [104 104]]","[[12.88409873 12.64911064]
 [11.48912529 11.5758369 ]
 [10.19803903 10.19803903]]","[[0.9999991  0.99999937]
 [0.99999678 0.9999975 ]
 [0.99999092 0.99999235]]"
343,64,No,DSC00696.JPG,0.0,0.09032258064516116,0.6078431372549019,155,141,141,"[[4117 2057]
 [4968 2804]
 [4562 2998]]","[[140485  35897]
 [256266  79030]
 [286912 114374]]","[[3.84796356 5.81874181]
 [2.04149079 2.40755221]
 [2.40592502 0.81362534]]","[[164 164]
 [128 136]
 [100 100]]","[[12.80624847 12.80624847]
 [11.3137085  11.66190379]
 [10.         10.        ]]","[[0.99999871 0.99999964]
 [0.99999574 0.99999856]
 [0.99998935 0.99999553]]"
276,37,No,DSC00696.JPG,0.025641025641025588,0.08904109589041084,0.5725490196078431,146,135,133,"[[786 479]
 [714 532]
 [443 491]]","[[5996 2315]
 [6108 3422]
 [3009 3651]]","[[23.49195388 39.69390301]
 [16.83722789 25.38330171]
 [19.06344299 17.08771499]]","[[294 354]
 [196 220]
 [150 142]]","[[17.1464282  18.81488772]
 [14.         14.83239697]
 [12.24744871 11.91637529]]","[[0.99999996 0.99999998]
 [0.99999992 0.99999996]
 [0.99999991 0.9999999 ]]"
218,31,No,DSC00696.JPG,0.06818181818181814,0.14765100671140943,0.5843137254901961,149,136,127,"[[3398 1311]
 [3180 1598]
 [1626 1464]]","[[ 95592  15279]
 [103684  26668]
 [ 36366  28018]]","[[ 2.58643254 15.48588602]
 [ 2.09706743  9.20613649]
 [ 3.40584546  5.35665099]]","[[166 172]
 [134 132]
 [106 102]]","[[12.88409873 13.11487705]
 [11.5758369  11.48912529]
 [10.29563014 10.09950494]]","[[0.99999925 0.99999988]
 [0.99999846 0.99999967]
 [0.9999988  0.99999941]]"
126,37,No,DSC00696.JPG,0.0634920634920635,0.15217391304347824,0.5411764705882353,138,125,117,"[[3014 1717]
 [3704 2203]
 [3213 2209]]","[[ 80348  28001]
 [142574  56423]
 [138025  73031]]","[[ 4.71719692 11.60689426]
 [ 1.922157    6.86825573]
 [ 1.3780334   4.20054684]]","[[166 178]
 [138 132]
 [118 102]]","[[12.88409873 13.34166406]
 [11.74734012 11.48912529]
 [10.86278049 10.09950494]]","[[0.99999939 0.99999979]
 [0.99999826 0.99999924]
 [0.99999735 0.99999799]]"
130,85,No,DSC00696.JPG,0.06818181818181829,0.16793893129770987,0.5137254901960784,131,118,109,"[[1837 1564]
 [2063 1940]
 [1794 1926]]","[[37551 24404]
 [57711 49332]
 [52860 65028]]","[[14.78908203 11.49844686]
 [ 6.51336065  9.99147517]
 [ 6.90364554  6.5709885 ]]","[[172 180]
 [142 134]
 [104 104]]","[[13.11487705 13.41640786]
 [11.91637529 11.5758369 ]
 [10.19803903 10.19803903]]","[[0.99999963 0.99999979]
 [0.99999899 0.99999924]
 [0.999998   0.99999793]]"
145,112,No,DSC00696.JPG,0.08333333333333325,0.14634146341463414,0.6431372549019608,164,152,140,"[[1547 1185]
 [2064 1432]
 [2166 1366]]","[[24553 14185]
 [47888 22988]
 [58990 25998]]","[[17.55819647 19.0206778 ]
 [ 7.03930785  8.71882986]
 [ 3.2322084   5.48323765]]","[[194 180]
 [138 138]
 [110 110]]","[[13.92838828 13.41640786]
 [11.74734012 11.74734012]
 [10.48808848 10.48808848]]","[[0.99999987 0.99999991]
 [0.99999964 0.99999974]
 [0.99999928 0.99999938]]"
195,137,No,DSC00696.JPG,0.0,0.08695652173913034,0.5411764705882353,138,126,126,"[[2675 1155]
 [2618 1413]
 [2021 1313]]","[[67195 14441]
 [79620 24713]
 [61751 28255]]","[[ 4.96784197 21.94037729]
 [ 4.3508352  11.77655928]
 [ 6.79489452  8.08693615]]","[[182 176]
 [138 132]
 [102 104]]","[[13.49073756 13.26649916]
 [11.74734012 11.48912529]
 [10.09950494 10.19803903]]","[[0.9999996  0.9999999 ]
 [0.9999992  0.99999971]
 [0.99999908 0.99999935]]"
36,216,No,DSC00696.JPG,0.06172839506172837,0.1578947368421052,0.6705882352941176,171,154,144,"[[1877 1471]
 [2141 1827]
 [1810 1802]]","[[38161 21761]
 [60149 40839]
 [56688 48490]]","[[14.26368395 13.98387506]
 [11.12096909 11.93686204]
 [ 5.77611261  5.06176001]]","[[216 202]
 [146 146]
 [122 110]]","[[14.69693846 14.2126704 ]
 [12.08304597 12.08304597]
 [11.04536102 10.48808848]]","[[0.99999978 0.99999988]
 [0.99999935 0.99999958]
 [0.99999873 0.99999892]]"
30,289,No,DSC00696.JPG,0.016666666666666607,0.15873015873015872,0.49411764705882355,126,108,106,"[[2503 1319]
 [2772 1680]
 [2101 1687]]","[[63023 18681]
 [93708 34770]
 [81953 43423]]","[[12.22905596 16.97178361]
 [ 6.90731733  5.67904811]
 [ 7.19362332  3.50641941]]","[[176 184]
 [134 140]
 [106 114]]","[[13.26649916 13.56465997]
 [11.5758369  11.83215957]
 [10.29563014 10.67707825]]","[[0.99999942 0.99999982]
 [0.9999985  0.9999994 ]
 [0.99999769 0.99999841]]"
36,321,No,DSC00696.JPG,0.05263157894736827,0.1137724550898203,0.6549019607843137,167,154,148,"[[1670 1336]
 [1858 1693]
 [1558 1720]]","[[30460 20404]
 [46928 42749]
 [42448 59464]]","[[17.0823363  18.81462322]
 [ 9.51941834 13.75918205]
 [ 4.96574295  9.3548774 ]]","[[192 200]
 [146 162]
 [120 110]]","[[13.85640646 14.14213562]
 [12.08304597 12.72792206]
 [10.95445115 10.48808848]]","[[0.9999998  0.99999989]
 [0.99999941 0.99999961]
 [0.99999884 0.99999888]]"
55,360,No,DSC00696.JPG,0.04861111111111114,0.24742268041237114,0.3803921568627451,97,80,73,"[[3443 2553]
 [4296 3038]
 [4016 2766]]","[[123755  64837]
 [225444 111178]
 [241902 115070]]","[[5.22502341 7.69477013]
 [2.59123757 4.39438787]
 [2.42367466 3.71897104]]","[[164 164]
 [128 130]
 [ 98 100]]","[[12.80624847 12.80624847]
 [11.3137085  11.40175425]
 [ 9.89949494 10.        ]]","[[0.99999882 0.99999925]
 [0.99999671 0.99999774]
 [0.99999482 0.9999955 ]]"
95,375,No,DSC00696.JPG,0.030303030303030293,0.18032786885245908,0.47843137254901963,122,104,100,"[[3158 2363]
 [4550 3193]
 [5061 3401]]","[[ 81536  49875]
 [186532 101937]
 [282627 139933]]","[[3.00603168 4.93338481]
 [0.22459555 1.46848353]
 [0.06135249 0.14885812]]","[[168 158]
 [130 130]
 [100  98]]","[[12.9614814  12.56980509]
 [11.40175425 11.40175425]
 [10.          9.89949494]]","[[0.9999997  0.99999979]
 [0.99999899 0.99999933]
 [0.99999722 0.99999826]]"
182,400,No,DSC00696.JPG,0.0,0.1294964028776978,0.5450980392156862,139,121,121,"[[530 670]
 [584 619]
 [496 492]]","[[3114 3882]
 [4434 4443]
 [4206 3730]]","[[39.96105811 24.42032577]
 [24.52617842 23.12726928]
 [19.2300364  17.94341557]]","[[320 354]
 [234 268]
 [160 152]]","[[17.88854382 18.81488772]
 [15.29705854 16.37070554]
 [12.64911064 12.32882801]]","[[0.99999997 0.99999997]
 [0.99999994 0.99999996]
 [0.9999999  0.99999994]]"
212,400,No,DSC00696.JPG,0.0,0.10457516339869281,0.6,153,137,137,"[[2909  970]
 [3405 1122]
 [3087 1011]]","[[ 72431  10026]
 [123159  15330]
 [130607  15731]]","[[ 5.28077559 25.28831351]
 [ 2.41016683 12.96185056]
 [ 1.14172451  7.81945719]]","[[174 182]
 [146 134]
 [120 108]]","[[13.19090596 13.49073756]
 [12.08304597 11.5758369 ]
 [10.95445115 10.39230485]]","[[0.99999936 0.9999999 ]
 [0.99999832 0.99999971]
 [0.9999971  0.99999937]]"
220,394,No,DSC00696.JPG,0.0,0.12698412698412698,0.49411764705882355,126,110,110,"[[2716 1448]
 [3405 1879]
 [3184 1918]]","[[ 60156  22938]
 [112647  46313]
 [124988  58490]]","[[ 6.3131972  16.29045213]
 [ 2.43627175  6.48952253]
 [ 1.06863637  2.81437543]]","[[172 176]
 [132 132]
 [106 102]]","[[13.11487705 13.26649916]
 [11.48912529 11.48912529]
 [10.29563014 10.09950494]]","[[0.99999949 0.99999977]
 [0.9999985  0.99999914]
 [0.99999711 0.99999771]]"
191,329,No,DSC00696.JPG,0.053333333333333344,0.13661202185792348,0.7176470588235294,183,166,158,"[[1025  930]
 [1200 1080]
 [1059  957]]","[[11031  8554]
 [16836 14392]
 [16065 14793]]","[[20.87895809 23.31536208]
 [ 9.86212078 10.17908528]
 [ 7.93042441  8.93467459]]","[[222 232]
 [178 160]
 [132 116]]","[[14.89966443 15.23154621]
 [13.34166406 12.64911064]
 [11.48912529 10.77032961]]","[[0.99999994 0.99999995]
 [0.99999983 0.99999986]
 [0.99999966 0.99999971]]"
145,291,No,DSC00696.JPG,0.06818181818181814,0.1466666666666667,0.5882352941176471,150,137,128,"[[3070 2586]
 [4247 3688]
 [4619 4009]]","[[100178  72490]
 [212707 162574]
 [297053 232001]]","[[6.09632301 9.19098383]
 [3.00777392 3.1901328 ]
 [1.49006638 0.92818875]]","[[156 164]
 [130 132]
 [106 100]]","[[12.489996   12.80624847]
 [11.40175425 11.48912529]
 [10.29563014 10.        ]]","[[0.99999931 0.99999952]
 [0.99999771 0.99999814]
 [0.9999941  0.99999469]]"
88,245,No,DSC00696.JPG,0.029411764705882287,0.12230215827338117,0.5450980392156862,139,125,122,"[[1519 1178]
 [1739 1423]
 [1706 1432]]","[[21165 15962]
 [29669 24901]
 [36632 27584]]","[[ 7.00493046 24.00128749]
 [ 2.1043515  12.34214715]
 [ 1.76933507  4.07028646]]","[[188 168]
 [150 136]
 [116 114]]","[[13.7113092  12.9614814 ]
 [12.24744871 11.66190379]
 [10.77032961 10.67707825]]","[[0.99999987 0.9999999 ]
 [0.99999977 0.99999975]
 [0.99999955 0.99999952]]"
82,310,No,DSC00696.JPG,0.05303030303030296,0.15172413793103443,0.5686274509803921,145,130,123,"[[1325 1114]
 [1374 1296]
 [1092 1176]]","[[16139 13912]
 [21692 22538]
 [18264 21970]]","[[15.46429916 21.76051267]
 [10.15984005 13.10933688]
 [ 9.26602652  7.00347204]]","[[190 180]
 [144 144]
 [112 116]]","[[13.78404875 13.41640786]
 [12.         12.        ]
 [10.58300524 10.77032961]]","[[0.99999989 0.9999999 ]
 [0.99999975 0.99999974]
 [0.99999961 0.99999953]]"
134,350,No,DSC00696.JPG,0.0,0.11851851851851851,0.5294117647058824,135,119,119,"[[3043 2755]
 [4241 3650]
 [4580 3814]]","[[ 86881  69315]
 [191659 141686]
 [265398 191996]]","[[7.93719275 8.89939474]
 [3.44565495 3.12060437]
 [0.91681042 3.06584519]]","[[164 164]
 [130 132]
 [100 100]]","[[12.80624847 12.80624847]
 [11.40175425 11.48912529]
 [10.         10.        ]]","[[0.99999938 0.99999948]
 [0.99999793 0.99999842]
 [0.99999536 0.9999966 ]]"
151,356,No,DSC00696.JPG,0.04861111111111094,0.14634146341463414,0.6431372549019608,164,147,140,"[[2524 2347]
 [3262 3013]
 [3406 3092]]","[[ 72258  62759]
 [143880 118869]
 [186040 153570]]","[[14.01507309  8.31280619]
 [ 6.46993773  4.80629303]
 [ 4.80914801  1.97562579]]","[[184 178]
 [138 142]
 [110 104]]","[[13.56465997 13.34166406]
 [11.74734012 11.91637529]
 [10.48808848 10.19803903]]","[[0.99999957 0.99999958]
 [0.99999869 0.99999881]
 [0.99999701 0.9999974 ]]"
203,375,No,DSC00696.JPG,0.0,0.11594202898550715,0.5411764705882353,138,122,122,"[[624 592]
 [819 677]
 [917 559]]","[[ 4806  3576]
 [ 9291  5847]
 [12809  5715]]","[[36.39841384 35.76937983]
 [17.81375315 19.51452319]
 [ 5.66374148 18.88817499]]","[[348 284]
 [216 214]
 [138 128]]","[[18.65475811 16.85229955]
 [14.69693846 14.62873884]
 [11.74734012 11.3137085 ]]","[[0.99999998 0.99999997]
 [0.99999994 0.99999992]
 [0.99999987 0.99999987]]"
301,396,No,DSC00696.JPG,0.9895833333333334,0.11940298507462686,0.5254901960784314,134,118,119,"[[581 547]
 [698 568]
 [574 520]]","[[3417 2973]
 [5770 4150]
 [5328 4338]]","[[35.17691177 36.13202153]
 [18.749229   26.46494644]
 [14.88528868 14.02576065]]","[[284 306]
 [220 224]
 [174 154]]","[[16.85229955 17.49285568]
 [14.83239697 14.96662955]
 [13.19090596 12.40967365]]","[[0.99999997 0.99999997]
 [0.99999991 0.99999993]
 [0.99999985 0.99999987]]"
330,410,No,DSC00696.JPG,0.9666666666666668,0.1282051282051281,0.4588235294117647,117,102,105,"[[2713 1529]
 [3163 1885]
 [3006 1742]]","[[ 75161  21831]
 [126085  40367]
 [136318  43222]]","[[ 6.779703   13.60529704]
 [ 3.40609121  6.90651884]
 [ 3.33514717  1.46962016]]","[[158 168]
 [130 134]
 [102 100]]","[[12.56980509 12.9614814 ]
 [11.40175425 11.5758369 ]
 [10.09950494 10.        ]]","[[0.99999888 0.99999965]
 [0.9999973  0.99999881]
 [0.99999588 0.99999746]]"
270,414,No,DSC00696.JPG,0.0,0.10526315789473684,0.596078431372549,152,136,136,"[[589 651]
 [640 694]
 [459 479]]","[[3401 4355]
 [4754 5774]
 [3403 3571]]","[[33.85592139 32.70591511]
 [19.37778787 18.90721864]
 [18.94378438 18.45852411]]","[[280 272]
 [198 204]
 [178 162]]","[[16.73320053 16.4924225 ]
 [14.07124728 14.28285686]
 [13.34166406 12.72792206]]","[[0.99999997 0.99999997]
 [0.99999993 0.99999992]
 [0.99999989 0.99999989]]"
159,396,No,DSC00696.JPG,0.027777777777777807,0.12765957446808515,0.5529411764705883,141,126,123,"[[545 602]
 [626 649]
 [621 487]]","[[2873 3730]
 [5194 5381]
 [6619 3533]]","[[31.13127879 34.35355716]
 [24.25978385 22.36281439]
 [16.47946146 16.0060461 ]]","[[276 310]
 [210 208]
 [170 160]]","[[16.61324773 17.60681686]
 [14.49137675 14.4222051 ]
 [13.03840481 12.64911064]]","[[0.99999998 0.99999997]
 [0.99999994 0.99999992]
 [0.99999988 0.99999989]]"
101,392,No,DSC00696.JPG,0.04861111111111114,0.15,0.6274509803921569,160,143,136,"[[2216 2296]
 [2863 3022]
 [3078 3128]]","[[ 51178  46980]
 [103445  96294]
 [138936 127954]]","[[13.66996092  8.79437365]
 [ 8.69336423  3.11000273]
 [ 3.25355598  0.97707028]]","[[162 156]
 [130 134]
 [100 104]]","[[12.72792206 12.489996  ]
 [11.40175425 11.5758369 ]
 [10.         10.19803903]]","[[0.9999997  0.99999973]
 [0.99999907 0.99999922]
 [0.9999979  0.99999849]]"
57,412,No,DSC00696.JPG,0.04861111111111114,0.46153846153846156,0.20392156862745098,52,35,28,"[[4665 2975]
 [4915 3436]
 [3934 3188]]","[[210009  88969]
 [267767 144416]
 [211730 150630]]","[[7.95764647 9.64353366]
 [2.41039996 5.01560995]
 [1.79080203 3.05825039]]","[[158 158]
 [128 128]
 [100  98]]","[[12.56980509 12.56980509]
 [11.3137085  11.3137085 ]
 [10.          9.89949494]]","[[0.99999556 0.99999831]
 [0.99998985 0.99999524]
 [0.99998433 0.99999031]]"
59,429,No,DSC00696.JPG,0.059523809523809625,0.09210526315789479,0.596078431372549,152,143,138,"[[1724 1686]
 [1840 1879]
 [1538 1688]]","[[26900 26806]
 [36342 39937]
 [31256 42868]]","[[12.33987222  9.18145812]
 [ 6.19162256  6.02003229]
 [ 4.24114752  4.36663072]]","[[162 170]
 [136 134]
 [104 104]]","[[12.72792206 13.03840481]
 [11.66190379 11.5758369 ]
 [10.19803903 10.19803903]]","[[0.99999978 0.99999979]
 [0.99999946 0.99999943]
 [0.999999   0.99999869]]"
149,429,No,DSC00696.JPG,0.02777777777777783,0.13043478260869562,0.5411764705882353,138,123,120,"[[ 691  819]
 [ 808 1001]
 [ 771  875]]","[[ 4363  8013]
 [ 7050 13997]
 [ 8571 13417]]","[[26.58613793 31.19865877]
 [12.50229727 15.15413205]
 [ 9.10960759 11.2270165 ]]","[[224 238]
 [184 192]
 [128 124]]","[[14.96662955 15.42724862]
 [13.56465997 13.85640646]
 [11.3137085  11.13552873]]","[[0.99999996 0.99999993]
 [0.99999989 0.99999977]
 [0.99999971 0.99999954]]"
